filename,transcript,korean,gender,speed,pitch
1780.wav,einem gefährlichen Unterricht,한 위험한 수업에게,male,0.863,0.884
1781.wav,einen ruhigen Wunsch,한 조용한 소원을,female,0.846,1.081
1782.wav,dieser internationalen Nudel,이 국제적인 국수의,female,0.859,1.089
1783.wav,eine gefährliche Sendung,한 위험한 방송을,female,0.898,1.084
1784.wav,dieser toten Sprache,이 죽은 언어에게,male,0.845,0.908
1785.wav,diesen geborenen Jugendlichen,이 태어난 청소년들에게,female,0.924,1.111
1786.wav,einen furchtbaren Wein,한 끔찍한 와인을,female,0.901,1.101
1787.wav,diese berühmte Homepage,이 유명한 홈페이지를,male,0.825,0.896
1788.wav,dieses schmutzige Messer,이 더러운 칼이,female,0.867,1.062
1789.wav,diesem engen Schnee,이 좁은 눈에게,male,0.836,0.931
1790.wav,dieser lange Balkon,이 긴 발코니가,female,0.848,1.068
1791.wav,diesen fremden Festen,이 낯선 축제들에게,female,0.907,1.065
1792.wav,diesen kühlen Fischen,이 시원한 생선들에게,male,0.931,0.88
1793.wav,dieses direkten Käses,이 직접적인 치즈의,male,0.838,0.895
1794.wav,dieser süßen Frau,이 달콤한 여자의,male,0.864,0.937
1795.wav,dieser willkommenen Wagen,이 환영받는 자동차들의,male,0.885,0.899
1796.wav,diese aktuellen Urlaube,이 최신의 휴가들이,female,0.802,1.111
1797.wav,dieser interessanten Wohnung,이 흥미로운 집에게,male,0.868,0.887
1798.wav,diese falsche Rose,이 틀린 장미를,male,0.93,0.922
1799.wav,eine starke Reihe,한 강한 줄을,male,0.84,0.887
1800.wav,einen weißen Mitarbeiter,한 흰 동료를,male,0.8,0.881
1801.wav,einer wichtigen Meinung,한 중요한 의견에게,female,0.899,1.075
1802.wav,ein heißes Essen,한 뜨거운 음식이,male,0.816,0.895
1803.wav,dieses romantischen Aufzugs,이 낭만적인 엘리베이터의,male,0.817,0.916
1804.wav,dieser romantischen Bäuche,이 낭만적인 배들의,female,0.92,1.087
1805.wav,dieser kurze Zucker,이 짧은 설탕이,female,0.908,1.129
1806.wav,diesem komischen Rücken,이 이상한 등에게,male,0.827,0.897
1807.wav,einen heißen Schnee,한 뜨거운 눈을,female,0.944,1.076
1808.wav,einen schwangeren Erwachsenen,한 임신한 어른을,female,0.811,1.09
1809.wav,dieses gute Kino,이 좋은 영화관이,female,0.823,1.068
1810.wav,dieses einfache Radio,이 간단한 라디오를,male,0.838,0.905
1811.wav,dieser beliebten Ecke,이 인기 있는 구석에게,female,0.934,1.126
1812.wav,einem schaden Fach,한 아쉬운 과목에게,female,0.804,1.091
1813.wav,einem kurzen Team,한 짧은 팀에게,female,0.925,1.091
1814.wav,dieser pünktlichen Firmen,이 시간을 지키는 회사들의,female,0.832,1.06
1815.wav,eine interessante Heimat,한 흥미로운 고향을,female,0.942,1.121
1816.wav,diese elektrische Jacke,이 전기의 재킷이,male,0.85,0.889
1817.wav,ein nervöser Babysitter,한 긴장한 베이비시터가,female,0.926,1.111
1818.wav,eines kurzen Lichts,한 짧은 빛의,male,0.868,0.92
1819.wav,einen weiten Bahnhof,한 넓은 기차역을,male,0.931,0.884
1820.wav,einen hohen Unterricht,한 높은 수업을,female,0.946,1.088
1821.wav,eine neblige Straße,한 안개 낀 거리를,female,0.806,1.061
1822.wav,diesem toten Fernsehen,이 죽은 텔레비전에게,male,0.872,0.913
1823.wav,eines neuen Pullovers,한 새로운 풀오버의,female,0.828,1.067
1824.wav,dieser tollen Straßenbahn,이 멋진 전차의,male,0.879,0.935
1825.wav,dieses freie Training,이 자유로운 훈련을,female,0.901,1.065
1826.wav,dieser wunderbaren Familie,이 훌륭한 가족의,female,0.934,1.066
1827.wav,einen offenen Comic,한 열린 만화를,male,0.918,0.916
1828.wav,diesem ruhigen Appetit,이 조용한 식욕에게,male,0.89,0.923
1829.wav,diesem dicken Unfall,이 뚱뚱한 사고에게,female,0.936,1.112
1830.wav,einen praktischen Fahrplan,한 실용적인 시간표를,female,0.839,1.063
1831.wav,diese einfache Banane,이 간단한 바나나가,female,0.915,1.123
1832.wav,eine dunkle Rentnerin,한 어두운 여은퇴자가,male,0.903,0.91
1833.wav,diesem tollen Praktikum,이 멋진 인턴십에게,female,0.929,1.125
1834.wav,dieser schnellen Reisebüros,이 빠른 여행사들의,male,0.869,0.925
1835.wav,dieser fantastischen Apparate,이 환상적인 기기들의,male,0.813,0.934
1836.wav,eine kurze Verspätung,한 짧은 지연이,male,0.878,0.884
1837.wav,einer großen Mutter,한 큰 어머니에게,female,0.886,1.128
1838.wav,eines fantastischen Mittags,한 환상적인 정오의,female,0.834,1.096
1839.wav,ein stressiger Fernseher,한 스트레스가 많은 텔레비전이,female,0.89,1.084
1840.wav,einen braunen Pass,한 갈색의 여권을,female,0.881,1.109
1841.wav,einen engen Tag,한 좁은 날을,female,0.808,1.121
1842.wav,dieser neuen Ausstellungen,이 새로운 전시회들의,male,0.823,0.899
1843.wav,dieser faulen Schwester,이 게으른 자매에게,male,0.828,0.916
1844.wav,ein modernes Licht,한 현대적인 빛을,female,0.923,1.078
1845.wav,diese interessanten Kindergärten,이 흥미로운 유치원들을,female,0.929,1.118
1846.wav,einem klaren Spaß,한 명확한 재미에게,male,0.826,0.902
1847.wav,einer neuen Tante,한 새로운 이모에게,female,0.844,1.125
1848.wav,einer guten Bitte,한 좋은 부탁의,female,0.912,1.112
1849.wav,diese gefährlichen Lieder,이 위험한 노래들을,male,0.868,0.889
1850.wav,ein langweiliger Vorname,한 지루한 이름이,male,0.807,0.9
1851.wav,dieses komische Studium,이 이상한 대학 공부를,male,0.894,0.887
1852.wav,diesem weiten Laptop,이 넓은 노트북에게,female,0.832,1.074
1853.wav,einem superen Kuchen,한 훌륭한 케이크에게,male,0.9,0.887
1854.wav,eine langweilige Kreuzung,한 지루한 교차로를,female,0.895,1.087
1855.wav,diesen beliebten Qualitäten,이 인기 있는 품질들에게,male,0.816,0.918
1856.wav,ein sauberer Radiergummi,한 깨끗한 지우개가,male,0.805,0.886
1857.wav,diese romantischen Bäuche,이 낭만적인 배들이,male,0.854,0.895
1858.wav,einer privaten Ecke,한 개인적인 구석의,male,0.904,0.894
1859.wav,ein starker Traum,한 강한 꿈이,male,0.853,0.893
1860.wav,einer elektrischen Tasse,한 전기의 컵에게,male,0.918,0.918
1861.wav,ein willkommenes Wetter,한 환영받는 날씨가,female,0.825,1.107
1862.wav,diesen schwarzen Hähnchen,이 검은 닭고기들에게,female,0.942,1.069
1863.wav,diese falschen Touren,이 틀린 여행들을,male,0.89,0.9
1864.wav,diese geborenen Praktikums,이 태어난 인턴십들을,female,0.885,1.124
1865.wav,diesen modernen Onkeln,이 현대적인 삼촌들에게,female,0.928,1.129
1866.wav,diesen gleichen Sonnen,이 같은 태양들에게,female,0.82,1.124
1867.wav,ein privater Spaß,한 개인적인 재미가,female,0.822,1.11
1868.wav,diesen leichten Regen,이 가벼운 비를,male,0.826,0.927
1869.wav,diesem gleichen Brot,이 같은 빵에게,female,0.87,1.092
1870.wav,dieser fremden Straße,이 낯선 거리의,female,0.943,1.071
1871.wav,ein schädliches Kleid,한 해로운 드레스를,male,0.846,0.928
1872.wav,dieses natürlichen Spaßes,이 자연적인 재미의,male,0.83,0.898
1873.wav,diesem typischen Unterricht,이 전형적인 수업에게,male,0.899,0.887
1874.wav,einen gleichen Vater,한 같은 아버지를,male,0.827,0.932
1875.wav,ein furchtbarer Kopf,한 끔찍한 머리가,male,0.825,0.938
1876.wav,diese schwierigen Mieten,이 어려운 월세들을,male,0.811,0.921
1877.wav,eine dunkle Uhr,한 어두운 시계가,female,0.837,1.11
1878.wav,ein stressiges Wohnzimmer,한 스트레스가 많은 거실이,female,0.83,1.067
1879.wav,diesen fantastischen Freunden,이 환상적인 친구들에게,male,0.948,0.907
1880.wav,einer deutlichen Ordnung,한 명확한 질서에게,female,0.942,1.074
1881.wav,dieser schnellen Ausbildung,이 빠른 교육에게,female,0.914,1.07
1882.wav,einer pünktlichen Meinung,한 시간을 지키는 의견의,female,0.813,1.113
1883.wav,eine schwere Kasse,한 무거운 계산대를,female,0.933,1.087
1884.wav,einer wahren Banane,한 진실한 바나나의,female,0.901,1.077
1885.wav,diese interessanten Firmen,이 흥미로운 회사들을,female,0.858,1.122
1886.wav,eine tiefe Ruhe,한 깊은 평온을,female,0.936,1.078
1887.wav,eine tiefe Tour,한 깊은 여행을,male,0.918,0.923
1888.wav,einem gefährlichen Klavier,한 위험한 피아노에게,female,0.941,1.1
1889.wav,diese wahre Bewerbung,이 진실한 지원서가,male,0.816,0.908
1890.wav,ein wahrer Ball,한 진실한 공이,female,0.807,1.096
1891.wav,diese nebligen Messen,이 안개 낀 박람회들이,female,0.814,1.129
1892.wav,ein direktes Klavier,한 직접적인 피아노가,female,0.836,1.102
1893.wav,dieser langweilige Brief,이 지루한 편지가,male,0.823,0.901
1894.wav,dieses grüne Smartphone,이 초록의 스마트폰이,female,0.898,1.1
1895.wav,einer kurzen Lampe,한 짧은 램프의,female,0.84,1.093
1896.wav,dieses kurze Bild,이 짧은 그림이,male,0.861,0.905
1897.wav,dieser leisen Schule,이 조용한 학교의,female,0.827,1.112
1898.wav,dieses tiefen E-Books,이 깊은 전자책의,male,0.915,0.912
1899.wav,dieser schwierigen Fahrkarte,이 어려운 승차권에게,female,0.831,1.062
1900.wav,diese lange Gesundheit,이 긴 건강을,male,0.823,0.918
1901.wav,eines langsamen Internets,한 느린 인터넷의,male,0.877,0.883
1902.wav,diesem frischen Fahrrad,이 신선한 자전거에게,male,0.827,0.916
1903.wav,eines hässlichen Haushalts,한 못생긴 가정의,male,0.94,0.881
1904.wav,eines dicken Radiergummis,한 뚱뚱한 지우개의,male,0.888,0.911
1905.wav,diesen späten Eintritt,이 늦은 입장료를,female,0.897,1.125
1906.wav,dieser gefährlichen Lampen,이 위험한 램프들의,female,0.937,1.085
1907.wav,diesen spannenden Flughafen,이 흥미진진한 공항을,female,0.806,1.08
1908.wav,diesen eleganten Noten,이 우아한 점수들에게,male,0.819,0.902
1909.wav,ein langsames Fernsehen,한 느린 텔레비전을,male,0.87,0.91
1910.wav,dieser gleiche Traum,이 같은 꿈이,male,0.839,0.92
1911.wav,einem tiefen Park,한 깊은 공원에게,male,0.926,0.914
1912.wav,einer wichtigen Idee,한 중요한 아이디어에게,male,0.885,0.907
1913.wav,dieser gefährlichen Schulen,이 위험한 학교들의,female,0.869,1.062
1914.wav,einer superen Rechnung,한 훌륭한 계산서에게,female,0.803,1.099
1915.wav,einer deutlichen Messe,한 명확한 박람회의,male,0.845,0.893
1916.wav,diese ruhige Bewerbung,이 조용한 지원서를,female,0.802,1.109
1917.wav,diese normale E-Mail,이 보통의 이메일이,male,0.808,0.934
1918.wav,ein natürlicher Jugendliche,한 자연적인 청소년이,female,0.888,1.074
1919.wav,einem geborenen Wiedersehen,한 태어난 재회에게,male,0.856,0.908
1920.wav,diese engen Schulen,이 좁은 학교들을,male,0.874,0.891
1921.wav,ein kleines Kino,한 작은 영화관을,female,0.805,1.078
1922.wav,eine billige Bluse,한 싼 블라우스가,female,0.841,1.103
1923.wav,diesen frühen Seen,이 이른 호수들에게,female,0.904,1.123
1924.wav,diese interessanten Studentinnen,이 흥미로운 여대생들이,male,0.889,0.935
1925.wav,diese tollen Discos,이 멋진 디스코들이,male,0.855,0.94
1926.wav,ein dringendes Programm,한 긴급한 프로그램이,female,0.875,1.122
1927.wav,diesem wahren Taschengeld,이 진실한 용돈에게,male,0.879,0.914
1928.wav,einen praktischen Babysitter,한 실용적인 베이비시터를,female,0.881,1.127
1929.wav,dieser möglichen Toiletten,이 가능한 화장실들의,male,0.836,0.902
1930.wav,diesem pünktlichen Tee,이 시간을 지키는 차에게,male,0.878,0.901
1931.wav,eine wichtige Ermäßigung,한 중요한 할인이,female,0.845,1.086
1932.wav,ein privater Kopf,한 개인적인 머리가,male,0.938,0.913
1933.wav,diese eleganten Salate,이 우아한 샐러드들을,male,0.87,0.916
1934.wav,diese hellen Heizungen,이 밝은 난방들이,male,0.913,0.925
1935.wav,diesen bösen Tees,이 화난 차들에게,female,0.938,1.074
1936.wav,einer schaden Situation,한 아쉬운 상황에게,female,0.84,1.078
1937.wav,eines schnellen Kugelschreibers,한 빠른 볼펜의,male,0.895,0.931
1938.wav,diesem schwarzen Schloss,이 검은 성에게,female,0.908,1.128
1939.wav,eine fremde Pause,한 낯선 쉬는 시간이,female,0.852,1.096
1940.wav,dieser kranken Schwestern,이 아픈 자매들의,male,0.887,0.904
1941.wav,ein dünnes Glück,한 얇은 행운을,female,0.904,1.13
1942.wav,einer schwierigen Adresse,한 어려운 주소의,female,0.942,1.089
1943.wav,einen nützlichen Ring,한 유용한 반지를,female,0.926,1.127
1944.wav,dieses tollen Rads,이 멋진 바퀴의,female,0.85,1.065
1945.wav,diese engen Pferde,이 좁은 말들이,male,0.939,0.905
1946.wav,dieses günstigen Lichts,이 저렴한 빛의,female,0.918,1.104
1947.wav,einer romantischen Anzeige,한 낭만적인 광고에게,male,0.813,0.886
1948.wav,diesen superen Wäldern,이 훌륭한 숲들에게,female,0.849,1.099
1949.wav,ein leichtes Ei,한 가벼운 달걀을,female,0.81,1.077
1950.wav,dieser beliebte Stiefel,이 인기 있는 부츠가,male,0.943,0.921
1951.wav,eine fremde Studentin,한 낯선 여대생이,male,0.895,0.904
1952.wav,diesen langsamen Einladungen,이 느린 초대들에게,male,0.857,0.89
1953.wav,einer schaden Kartoffel,한 아쉬운 감자의,female,0.827,1.121
1954.wav,ein klares Gepäck,한 명확한 짐이,female,0.804,1.083
1955.wav,dieser braunen Schwester,이 갈색의 자매의,female,0.853,1.074
1956.wav,eine tolle Reihe,한 멋진 줄을,female,0.853,1.109
1957.wav,dieser typischen Zelte,이 전형적인 텐트들의,male,0.862,0.907
1958.wav,einer tollen Zeitung,한 멋진 신문의,female,0.825,1.1
1959.wav,diesem furchtbaren Stress,이 끔찍한 스트레스에게,male,0.898,0.926
1960.wav,eine helle Autobahn,한 밝은 고속도로가,female,0.801,1.091
1961.wav,eine furchtbare Datei,한 끔찍한 파일을,female,0.862,1.121
1962.wav,diesen gefährlichen Jacken,이 위험한 재킷들에게,male,0.934,0.894
1963.wav,diesen gelben Märkten,이 노란 시장들에게,male,0.802,0.892
1964.wav,diese schnelle Straße,이 빠른 거리를,male,0.925,0.939
1965.wav,eines leichten Brots,한 가벼운 빵의,male,0.923,0.894
1966.wav,dieses fantastischen Quizes,이 환상적인 퀴즈의,male,0.887,0.92
1967.wav,eine böse Frage,한 화난 질문을,male,0.826,0.933
1968.wav,einem hässlichen Fernsehen,한 못생긴 텔레비전에게,female,0.849,1.098
1969.wav,dieses leise Essen,이 조용한 음식을,male,0.881,0.905
1970.wav,diesem schweren Brötchen,이 무거운 롤빵에게,male,0.832,0.9
1971.wav,diese großen Zähne,이 큰 이들을,female,0.802,1.1
1972.wav,diese fantastischen Schmerzen,이 환상적인 통증들을,male,0.839,0.898
1973.wav,dieses schlimmen Unfalls,이 심각한 사고의,male,0.872,0.894
1974.wav,diesem schwierigen Käse,이 어려운 치즈에게,male,0.817,0.938
1975.wav,dieser dicken Bitte,이 뚱뚱한 부탁에게,female,0.846,1.124
1976.wav,dieser freien Mutter,이 자유로운 어머니의,male,0.88,0.927
1977.wav,eines preiswerten Flughafens,한 가성비 좋은 공항의,male,0.929,0.927
1978.wav,diese interessante Kollegin,이 흥미로운 여동료가,male,0.935,0.921
1979.wav,eine notwendige Wurst,한 필요한 소시지를,female,0.882,1.121
1980.wav,einem direkten Geschenk,한 직접적인 선물에게,female,0.872,1.069
1981.wav,eines superen Basketballs,한 훌륭한 농구의,female,0.834,1.13
1982.wav,diese privaten Antworten,이 개인적인 대답들이,male,0.922,0.893
1983.wav,diesen wichtigen Vater,이 중요한 아버지를,female,0.841,1.102
1984.wav,ein nützlicher Tourist,한 유용한 관광객이,male,0.944,0.887
1985.wav,diese digitalen Partnerinnen,이 디지털의 여파트너들을,female,0.836,1.104
1986.wav,dieses schriftlichen Glasses,이 서면의 유리잔의,male,0.805,0.918
1987.wav,einen schnellen Aufzug,한 빠른 엘리베이터를,female,0.849,1.127
1988.wav,einer modernen Antwort,한 현대적인 대답에게,male,0.91,0.896
1989.wav,dieser leren Reinigung,이 텅 빈 세탁소에게,male,0.859,0.923
1990.wav,eines kalten Parfums,한 차가운 향수의,female,0.941,1.096
1991.wav,ein pünktliches Studium,한 시간을 지키는 대학 공부가,female,0.83,1.064
1992.wav,dieser wunderbaren Pflanze,이 훌륭한 식물의,female,0.878,1.084
1993.wav,dieses dicke Zeugnis,이 뚱뚱한 성적표가,female,0.871,1.099
1994.wav,dieser reichen Mittagessen,이 부유한 점심 식사들의,female,0.885,1.115
1995.wav,einer fantastischen Straße,한 환상적인 거리의,male,0.932,0.889
1996.wav,dieser nervösen Schwester,이 긴장한 자매의,male,0.821,0.897
1997.wav,einen gefährlichen Ball,한 위험한 공을,male,0.876,0.919
1998.wav,dieser langsame Stress,이 느린 스트레스가,male,0.938,0.88
1999.wav,ein schlimmer Rucksack,한 심각한 배낭이,female,0.832,1.071
2000.wav,eines fremden Öls,한 낯선 기름의,female,0.938,1.072
2001.wav,einer tollen Reinigung,한 멋진 세탁소에게,male,0.86,0.906
